text,n_likes
"Mike, isn't there a physical serial number on the scope itself?.",0
"It depends on what attachments you have for the finder.. The ""foot"" that comes standard with the finder can be attached with one screw. The **** would use would be one of the four at the roughly 11 and 1 o'clock position.. If you have a vixen style stalk you can attach the ATSHOE to one set of screws and slide it right in..",2
"There is not. I was expecting it on the trim ring, but it wasn't there. This is something I will take up with them. We may just pay out of pocket to get new trim rings made for the scopes..",3
"Why not offer to sell a small metal plate/plaque with the model name and serial number on it? These can be made inexpensively at shops doing awards, they have machines to do theinscribing and they just use the same materials as they use for the plates going on awards. I suppose one could even have a line for the owner's name. It could be attached with four small screws to the case. I would pay an additional price to have this.. The other option is to do what other manufacturers have done and have a sticker you place on the tube or the focuser. I think the plate would be classier, but I guess everyone has different preferences. I just worry about plastic bags and certificates getting lost, I have seen this happen before with so many other scopes. Example, my TMB no longer has its original certificate and manual. Fortunately, Markus Ludes was able to send me a copy of the testing certificate and other CN members helped me out with the manual (thank you!). BTW, the AT92 looks totally awesome, I want one in the worst possible way! Sigh, time to sell things so I can buy one!.",0
"Mike, are you planning more runs after this one? I hope so, this is a real winner and I think demand will only grow..",0
"We will do another run after this one, as it seems to be going well. Sent from my iPad using Tapatalk",3
"No, it's not FPL53. A little surfing back a page or two will enlighten you, without us ""in the moment"" folks repeating already resolved stuff  - no offense intended..",1
"That's so awesome, thank you, thank you, thank you! Count me in, this is a must have scope. :-).",0
We all have high expectations for the AT92. No reason to expect otherwise. But: we have no observing reports yet! Here's hoping for the best!.,0
"Received a beautiful AT92 yesterday, by time I got home it was overcast. Tonight we had a slight break so was able to get in some very nice views of the moon, and even an image. Got to say, excited in waiting for the eclipse Sunday, this is going to be a perfect size with an APS camera for lunar and solar eclipses! Will be a couple of weeks before I can get to a dark sky to shoot with an 8300 chip.. I got the 92 because I can shoot mono with the TEC 140 with the AP FR, and have the 92 shooting with a QHY290 covering the same field in color at the same time. Or at least that is my long term plan.. Will do a full review when the sky is a bit better than tonight, and I have more time to look at the mechanics. But first impressions are really good.. This is going to be fun!!. keith.",12
"I can't believe it is cloudy here in Arizona. Supposed to be clear until the monsoons in August. Any ways, it's supposed to be nice tomorrow night! I like the texture of the white paint on the 92 trip. I think that it will not dew up as much as tthe smooth anodized aluminum tubes. Atleast that is my experience.. Fingers crossed. I will post performance of the scope as soon as possible. It will be an imaging report though. That's really what I got the scope for in the first place.. Clear skies Mike.",0
"Thanks Mike. Just to make sure I get this right, you are saying I can attach the standard curved-bottom foot to one of the four round hex screws in the grey area, correct? (Picture below). I don't want to mess anything up!.",1
Correct. Those are designed for finder attachments. Sent from my iPad using Tapatalk,3
Nice moon picture Keith. I don't see any chromatic abberation!!!! Looking good!.,0
Piece of cake! (Once you know how! ). Thanks Mike!. Alex.,5
I would never use a finder with this scope as the FOV is so wide. Never even used a finder with my AT102ED. That moon shot looked good..,0
Yup.  The best refractor finder is a 55mm Plossl..,0
Well if I didn't have my TMB92L all packed up ready for Sunday's lunar eclipse I would run down to Norman today for one of these little gems. Sure is fun to watch everyone opening their late Christmas presents. Perfect timing too with the eclipse Sunday night.,3
"With my 31 Nagler, I will get a full 5 degree TFOV in my AT92. Awesome! That's a larger field than the one in my finder on my first scope! So yes, the AT92 can act as it's own finder.. When I use a red dot finder on a scope like this, it is for high power viewing. When spending a session doing double stars, using the pointer allows me to leave my high power eyepiece in the scope and still hit my target. There is then no need to change eyepieces back and forth, thus avoiding frequent rebalancing of the scope. Different jobs, different tools.. Alex.",5
"Too bad only the central 2.5deg will be in focus... lol. OK that's maybe a slight exaggeration but not much more.. I do actually enjoy a RDF on my small scopes so I don't have to swap eyepieces just to find something. It's pretty cool having a high magnification eyepiece in and you use the RDF to find something, look in the eyepiece and BOOM there it is! I'm with Alex on this one - you either rebalance or you have to hold the diagonal carefully so the scope doesn't take a nosedive, and even then, if you're using the 31T5, everything else is going to be lighter, so you may have to rebalance on a short scope like this even if you have the mount balanced for a ~1.2lb eyepiece and moderate tension applied. Such is life with the Terminagler..",1
"I recently picked up a TV Equalizer to help balance 1.25"" EPs with my new 31 T5, so hopefully that will help. Obviously that doesn't address the moments in between removing the 31mm and inserting the new EP, but it should make it easier to find a point that isn't too far from balanced with each EP. Pretty clever little device. Simple and (hopefully) effective.. For starhopping with my 4"" refractor, I find a green laser pointer and a RACI 6x30mm finder to be the perfect combo. It really minimizes the need to swap EPs when hunting for something..",0
"Funny, I own one and have used it in the past, but haven't seen it in a while and honestly forgot I had it. I will go find it because I could use it for my 5mm DeLite especially when swapping between it and a 2X Powermate'd Ethos! Yes, an Equalizer is a good thing to have when you use a lot of heavy eyepiece combos!.",0
"If there is enough backfocus, for us imagers a flip mirror would be ideal - No need for a finder, just mount a guide scope to the top of the rings.. Speaking of which, Michael B, what is the backfocus length of this scope? Flip mirrors can get lengthy..",0
It's on the product page..,1
Congratulations!!. Just got my AP Stowaway today!. Jim,3
Optical tweaking and verification. Switching center element glass made it necessary. Basically Tom had great ideas and made great instruments. Roger is a master and trained over decades at his craft. It is a watchful eye that is needed to take a great idea and try to perfect it..,3
Thanks. Burton.,0
"Indeed. Thx. Just measured my Orion imaging flip mirror and got a length of 80mm. That, coupled with my T2 quick change system (with its 15-17mm backfocus) and 17.5mm backfocus of my ZWO cameras, just gets me in there with not much wiggle room..",1
"Just a couple more impressions.... There was was a brief semiclearing of skies after sunset. There were too many passing clouds to judge anything optically. But I used eyepieces from 10mm down to 3.5mm, looking at the moon, and everything looked good considering.. What I can say is during the brief session, I was very happy with the ergonomics of the scope. Not too heavy, but heavy enough to give a bit of that TV85 solid feel. The scope easily balanced with my midrange Ethos eyepieces and a few XWs. I love its shortness and compactness. It matches very well with my Porta II mount with Hal130 tripod, giving new life to that mount. The focuser is smooth with no issues. Ergonomically, the scope just works. Comfortable as an old pair of slippers.. I also had a few minutes to line up the Astronomics ATF red dot finder. Solid, well made, compact, easy to use, choice of reticles. I've got a couple of quibbles with it, but it seems to be an excellent match to the AT92, for those who may be thinking of adding a finder.. Won't be able to judge optics until Sunday night since the clouds came back quickly. Guess I can do some deep sky stuff with it during the eclipse.. Alex.",5
Will have to keep track of the reports on this scope. I think my W/O 90mm weighs a good bit more than the AT92. I may get one yet this year sometime..,2
Weather has snuffed first light opportunities but here it is. Well done Astronomics..,20
"Another rainy night in Georgia, and apparently raining and snowing all over the world, so instead of an observing report, you get a size comparison of three travel scopes: Traveler, AT92, and TV-85. The dewshield on the AT92 makes the scope look a bit wider than it really is. The main OTA is definitely narrower than the Traveler. I can one-hand the AT92, not so with the AP....",13
"Hmm. I have two out of three of those OTAs. No TV-85. I must be living life wrong, or something",9
If i keep seeing all these pics i will be tempted..,0
Is that car a Porsche 911 targa? Earlier vintage? Just curious.,0
Keep the pictures coming guys!.,0
"'82 911 Super Carrera Targa, yes. 53,000 ""gentle"" miles  still all original. It's gotten a little too valuable to drive all the time, so it's a bit of a garage queen these days.. One off-topic pic.",6
"That little scope is downright fat compared to my Stowaway! Ok, that may not go over too well withany ladies owning this scope. It's very Rubenesque!.",0
At least you guys get to play with yours. Mine was supposed to be delivered yesterday but the snowstorm cancelled that. New delivery date won’t be at least until Tuesday. All I can do for now is live vicariously through your pictures so keep them coming.. Sam.,0
"Weather has been bad everywhere. I had two good seeing nites about 2 weeks ago where i could go to 500x on Mars and did great on a 10"" F/6 cave. Cold temps and fronts make for bad seeing in my area..",0
"Bummer, Sam. FedEx does delivery Monday though, so maybe you'll luck out.. Alex.",0
"On top of everything else, even if the clouds would part the wind is enough to almost knock over a tripod.",0
I think all the AT92's made it cloudy everywhere i guess. No viewing reports?.,0
"Not an AT92, but my TMB92L made it out just fine, to be run by my bundled up granddaughter..",7
"I've wondered about the deafening silence myself. IT IS COLD even in Georgia, not pleasant for casual observing, much less evaluating equipment. So hopefully that is the reason for the silence.. I will only say for now that I had the AT92 out for the lunar eclipse, and after half an hour of not being wowed by my view, switched over to my NP101 for the duration of the eclipse, thoroughly enjoying the rest of the event. Many variables that night, so not fair for me to say more until I've had a clear, steady, moonless night. I still have hopes for the scope.",1
"How so? More CA, astigmatism and/ or coma, etc. on the AT92?. Did you use the same eyepiece when comparing the two scopes?.",0
Don’t read anything sinister into my not updating beyond weather and work preventing me from observing. Wow. Sent from my iPhone using Tapatalk,2
"I did not take the time to narrow down the problems. It was cold as heck, and there was an eclipse going on. It was best just to pull out another scope for the time being. But same eyepieces, same weather, both scopes cooled. No back and forth compare done. Just set the AT92 aside and enjoyed the eclipse through the NP101.. I expect to see better results, or else figure out what's going on, when there are proper conditions for an eval. Probably Friday at the earliest. Not fair to judge this or any other scope otherwise. No one should conclude anything based on my experience so far..",2
"Maybe some pinching due to the cold? It was 3F for the eclipse here, can't imagine Georgia was quite that cold, but it doesn't have to be that cold for metal to shrink..",0
"Ok, I will help break the silence. I have only had my 92 out three times. The first time was last Friday night. I imaged M37 and M109. I had to deal with a almost full moon. Plus the seeing was not very good. There were high clouds and with the light polluted suburbs of Phoenix it causes a lot of gradient in my photo. You can see my photos in the CCD imaging and processing forum. The next night I imaged the Leo triplet. That is also posted there. I imaged the lunar eclipse on Sunday. Shot through high clouds. Out of fifty pictures only four or five look somewhat clear. As far as visually I have not had an eyepiece in the scope. So I can't make any judgement on that.. I did notice a slight field curvature on the images from the first night. That was remedied by using my field flattener, which I already had.. In conclusion, I haven't had good enough seeing here to make a solid judgement of the scope. Although. I do really like the asthetics of the scope. The focuser holds my camera without a sweat. It is smooth. The dew shield stays put when the scope is pointed upward. Some scopes in the past have had an issue with the dew shield sliding down from gravity. I didn't notice any purple fringing on the moon from the eclipse photos.. So waiting for better seeing for a more in depth review.. Clear skies Mike.",6
"Let's give it time for more reports to flow in before jumping to conclusions. However, lets not start making unfounded excuses either. If an NP 101 wasn't pinched then the AT 92 shouldn't be either. Let's hope this isn't another case of optics that are compromised by an inferior lens cell!.",4
"Same people that do the cells for the 130, 115, and 80 so I don't think that is an issue..",1
"Elmiko,. I can't for the life of me find your posted images. Can you provide a link or search string.. Thanks.",0
"I'm just amazed that bad weather and busy lives somehow turn into ""let us hope they're not all disintegrating before our eyes!!!"" within a matter of days. It's almost like someone has an agenda.",5
"I don't see any evidence of an agenda here. Just one report of disappointing visual views, that were clearly bested by a different scope under the same conditions. We all want to see this scope succeed. I myself have waited a year and a half for the thing. It's gorgeous to look at and fun to hold. I look forward to testing this under ideal conditions. I have even started testing with an artificial star indoors. I will not report what I see until I can do another outdoor session, and have another experienced observer confirm all the results.. No need for everyone (yet) to speculate. No need to disparage other people's comments either. But I guess this is CN. I hope to hear some good reports coming in soon..",2
I found a few:. https://www.cloudyni...t/#entry9091181. https://www.cloudyni...7/#entry9088083. https://www.cloudyni...ic/647480-m109/.,3
Send it my way and i can sneak in a nite with it. Tonite is clear and not cold. I have a very good ST90 that would be fun to do a side by side. I am sure the AT92 would kill it on color and should have tighter and smaller stars. Also have a 90mm W/O that is super sharp but at F/6.9 they are diff scopes..,0
"That report was good, objective, and not what I'm talking about. Foreboding comments from the same folks, repeatedly over time, are what I'm talking about. I am only trying to keep it real, and calling out when I see what look to me like unfounded implications is, I think, fair play. Just as I understand you calling out what I stated.",2
"We're just a little too far apart, mein freund. Otherwise, either (a) I'd be in the good weather or (b) I'd drop by with it and take you up on your offer. Certainly would enjoy the comparisons and hope to do a couple myself at some point in the future.. You know, once I retire (2020-2021), we're headed your way, but east coast. We might be able to actually get together and see what's what with some of these scopes (as long as you promise not to sell them for new stuff while I'm not looking, you've kind of got a known thing going there)..",2
"Sometimes cautionary comments are needed to somewhat counteract the apparent ""fanboi"" attitude some have in regards to anything associated with AT. The ""agenda"" seems to flow that way mostly. Calling for more eye witness reports doesn't seem to be uncalled for IMHO.",0
I looked up the optical numbers on the scope and there shouldn’t be any issues with it. So no clue why the views might disappoint.,1
"Totally agree, didn't mean to point fingers or anything. I was just suggesting one possible reason why views might not have been satisfactory. My AT72EDII did exhibit some problems with pinching at cold temps, but that was at 10F and below, with stars almost completely triangular at -10F. I didn't particularly enjoy being out in that temperature but dang was transparency good!!.",0
"This says it all, for me. Enjoy your role.",0
"It is okay to ask about more first lights, but as most were received late last week and the first of this week there hasn’t been a ton of time or good weather to give any real sort of review. I think it is fair to give people ample time to use a product and post a true review and not push for information that doesn’t exist. I am not sure about fanboys, but I do believe we have satisfied customers over 40 years as Astronomics and over a decade bringing in Astro-Tech. While we can’t make everyone happy, we sure do try. And I think our efforts is what make people happy about our products over the years, giving them pride in the product. I like to think we bring some of the best value to astronomers in the market today..",11
"Blunt statement but I tend to agree about ""balancing"" the comments out foralltypes of fanboys foralltypes of brands. A healthy dose of skepticism never hurt anybody. As for Aleko's comment about deafening silence from buyers, I think the reason he phrased it that way was because he was already a little disappointed with his experience, and thought maybe others were too, and suggested it to see if others might chime in and say ""yeah I dunno, seemed fairly sharp but I expected more"" or something. Anyway, I firmly believe weather is the cause, as it usually is, when people don't chime in with their thoughts about new gear..",1
Spoken like a true vendor with a vested interest in the product under discussion. I agree that there have been many (even mostly) positive comments about the various AT offerings on the market. Let's let this offering speak for itself..,0
"I don't do double talk. I care about my company that I have been part of for 40 years. I care about our products. And most importantly I care about my family. All of these are part of Astronomics, Cloudy Nights, and Astro-Tech. I will take the good comments with the bad any day. I just don't like people pushing for things that just aren't there yet. Let them breathe and grow naturally before you start hunting for issues. You have stated you have a problem with us, and that is fine. I can't please everyone no matter the circumstance..",16
"I am done with all the crazy buying and selling. But a AT92 is still on my list to try out. I just paid some bills for $6k and now have to plan on a new roof in about 3 years or less. So i am gonna take it down a step or two. I have 3 scopes for now, but would love to see what the AT92 can do with super high powers on my best nites. The AT 102ED did 400x fine on the moon and i figure the AT92 can do the same..",1
"I will refrain from more comments after this until I have observing feedback to share. That said, a point or two.. Skepticism and doomsaying are two different things. It's been how many days? Broad statements about the nature of honest and objective feedback notwithstanding, it's far too early (IMO) to see posts implying defects in an emergent product.. Okay, that point is enough. See you on the other side of actual observing....",3
"Michael,. i believe mine happens to be one of the four or five whose numbers you posted to the group last week, so that is why I am a bit puzzled. I've done some indoor star testing tonight, and wil try a couple things differently tomorrow at the suggestion of a knowledgeable friend. I might get a chance to view real stars again Thursday or Friday, and do some real conditions testing then.. Talking to to my friend, and knowing the numbers are good, I'm hopeful everything will turn out to be fine. If there still appears to be a problem, I will contact you first before posting here..",2
Keep in mind it's not just bad weather that has kept some of us from trying out the new scopes and giving reports. Some of us have more pressing things to worry about. The day my AT92 arrived was the same day I had to put my dog to sleep. Since then I've only opened the case once to look at it. Haven't had much of a desire to do anything else yet. Be patient. People will start posting about it soon enough. No news isn't always bad news..,3
"Ok, I thought I would share a quick picture I took early this morning. Quick shot between targets, Using the AstroTech 92mm triplet and Atik 420 osc. This is the double star CorCaroli in Canes Venatici. Mag.+5.52 and +2.89 sep 19.3 "". 25 1sec subs quick stack and stretch Heavy crop in Pixinsite.. I think I got a good sample. I am pleased..",14
"So, while waiting for the next clear night, this arrived from Germany in three days....Oklop padded bag for 80/600 refractors (product number: 55875).It is a padded carry bag that is an excellent companion to the AT92. Plenty of room to spare, even with the diagonal attached. Though this soft bag is 24-inches long, the ends have plenty of room to scrunch in with this scope, to meet airline carry-on restrictions. Really, this could quite possibly pass for the personal item rather than the big bag. I find it less bulky than the supplied case (which is still a good case, just too big for my taste). I most likely will use it for all situations with this scope, not just flying. It's light, compact, and handy, just like the scope itself.. I found out about this on CN, but don't remember the thread (possibly this one!). A big thank you to whoever posted about this bag. It's a winner with the AT92..",9
Thanks! All feedback is good..,2
"Unless you are performing live, LOL!. The Steely Dan vid sounds great. Who's singing? I'm a sound engineer..",1
I am so sorry you lost your dog. Been there.....,0
A BIG me too. I'm very sorry to hear about your dog. Been there too many times and it never gets easier..,1
Very nicely done too,1
"Wow.. haven't heard that musical giant of a name or thought of Steely Dan for many years! My mind is tripping on songs, albums and lyrics.. you've just created a wormhole that I've fallen into!. Return back to normal programming....",2
"Thanks!. Amazingly, it's the drummer. One of the best I've played with.. Since you're a sound engineer, here is a promo video my country completed about a month ago.. https://www.youtube....h?v=xrgKYa3wXj4.",1
So...has the lucky winner been announced?. Ken.,0
Still waiting to hear back from them.,0
"Huh? Aren't you ""them""?.",0
No the winner is them. We have reached out and haven’t heard back from them.,0
We aren’t announcing anything until we have heard back and get everything squared away with the winner.,1
Having fun with the new scope. It's been collecting photons all night long. It's a balmy 37 degrees here in Phoenix..😎.,10
Nice!. Which camera and flattener are you using? How effective is that flattener for eliminating coma?.,0
I use the Astrotech FF2 for F/6 to f/8 refractor. It works with the 92 f/ 5.5 you have to make sure the spacing is correct between the Flattener lens and the sensor on your camera...57 mm.. Checked out your videos. Nice job!. My Dad and two older brothers were from Westbury.Long Island!.,1
Thanks!. I used to live in Westbury... Small world!.,1
"Here's my AT92. All tech-ed out and ready for the first clear night.. Going to image bareback the first night - No light pollution filter, no flattener, no protection..",13
"Bigbanger, My ccd is a osc Atik 420. It has a small sensor 8mm. So coma isn't to bad a problem. I noticed a slight coma that's why I added the FF..",1
"Good to know... Thanks. So that FF made the edge stars coma-free?. I'll be imaging with an ZWO ASI183MM and MC. They have relatively small chips (15.86mm, measured diagonally). Based on your finding I now expect some coma, but with 5496 x 3672 pixels I'll be able to do substantial cropping while still retaining a large image; maybe 3000 x 2000..",1
"Gosh Mike, I must not have gotten your email. Try me again !!!.",1
"As luck has it, the person got back to me today. We will be talking about the particulars tomorrow and work on a post after that. Thanks everyone for participating and we will consider doing something else in the near future..",5
"Expect it will take a few months to get enough scopes in the hands of enough thoughtful and experienced users in good weather to get a real sense of how this scope performs. Then, we must keep in mind that it’s a very fast 92 mm scope that’s optimized for applications such as airline travel..",0
"With the glass selection (O'Hara SFPL53 & SLAL14 + a third component-Post #6, above) the designers have chosen a very high quality APO potential foundation. The element powers should be quite low with attractive curvatures and smaller coma contributions. They could further their project more by leaning toward the F/6 end of focal ratios as even crystal crown elements run into a bit of color at lower ratios.. The place to especially target coma is in the reducer that should contain the same high standards as the main optic. It is there that long-exposure digital capture design results can really shine..",0
"Of course. It takes me a few months with optics to truly get a feel for them. This is partly because I don't get the opportunity to go to one of our decent dark sites very often. I was only able to visit our good site (Bortle ~3.5/SQM ~21.3) once last year, didn't get to the really good site (Bortle 2) at all in the last 2 years. Most of my observations of are planets, the moon, and terrestrial objects. I know there are many who don't have the luxuries of dark skies who still want widefield scopes, just like me, who are probably in similar predicaments. I try to live vicariously through people who have better skies and more time (like driving 90mins each way on a weeknight)..",0
That's an excellent promo. Great band! Sorry to all for the swerve.......,1
"I am following this thread because I am considering the AT92 as a possible grab-and-go scope for use at home. The AT72EDII fills that role for me now, so I am content to wait for better data to accumulate and concensus to develop as the installed base creeps up and the weather improves enough to allow thorough testing.. The weather has been poor across most of the country since the AT92 started to ship, so I am not surprised there aren’t more reports being posted. The report situation is not much better for the AP92 that started to ship before the AT92..",1
I’m sorry about your dog. Puts a damper on things for sometime.. All the best.. Phil.,0
"Time for an update.. Last week I pulled the AT92 and replaced it after half an hour with an NP101 for the lunar eclipse. The reason was unevenness of focus. Not field curvature. For example, a crater on one side of the moon might look sharp, but on the other side not. Could never get things looking right. Both scopes were cooled on that miserable night. The AT92 for something like 8 hours. The seeing was not good that night, but the NP101 seemed to handle the same weather conditions the AT92 couldn't, thus my disappointment that evening.. Tuesday and Wednesday evenings I did my best to do an indoor star test with an artificial star. 45-ft distance, green filter, 2.5 and 5mm Naglers. I am not an expert at this, but I saw no evidence of collimation problems. Inside and outside of focus views differed, but I've looked through killer scopes that did the same. In focus, the star test looked very nice. Tonight, almost the same weather conditions existed as last Sunday. I took the trip to our group's nearby darkish site (Bortle 4-1/2) for a very short session to see what the AT92 might do on deep sky. The seeing was fair at best, but transparency was quite good.. As it got dark, I took a quick tour of some double stars with a 5mm Pentax XW (~100x, ~1mm exit pupil). Castor, Rigel, eta Cas, Gamma And, and Polaris, though not challenging, all looked nice, with perfectly round stars. I felt the color was a little weak, but I find that sometimes happens when seeing is not the best. Then, I went to the Pleiades and the Alpha Per cluster for wide star fields with the 31 Nagler. The nebulosity in the Pleiades was evident, the stars sharp. As to be expected with such a short focal length, there was a bit of field curvature. If I wasn't looking for it, I probably wouldn't have noticed it. It certainly wasn't as bad as I feared it would be. I did also try the 35Pan, and think it might be a slightly better match for this scope. Need to compare some more. YMMV.. Then, a quick check on some nebulosity. The Andromeda Galaxy was very impressive, with both companions also easily evident. I had to remind myself that I was looking through a 92, not a 105. There was enough aperture to bring out the galaxy, but also enough field of view to frame it nicely. On to the Orion Nebula with a 21E. Game, set, and match! At this low power (24x, ~4 exit pupil), what I call the entire Orion Loop (imagine Orion Nebula's arms stretched and curved over the head so that the fingers are touching) was easily evident. In addition, much of the middle area was visible, showing texture and detail. The streakiness was definitely there. At low power in a 92mm scope. No filter. I then changed to a 6E for some more power. Simply magnificent. I had also planned to try Barnard's Loop with an H-beta filter, but forgot the filter. But who needs a filter? Barnard's Loop was readily visible in the AT92 with the 35Pan, without the filter. So, still not sure what went wrong eclipse night. But tonight, the AT92 started to show me what it could do. I am impressed with the contrast. Will do more viewing with it tomorrow, this time with several additional experienced observers joining in the fun. I didn't make a final judgment on eclipse night, nor am I making one tonight. But I am a lot more encouraged after tonight than I was last Sunday. And I once again found it a joy to handle this scope; so easy!. Looking forward to hearing from others as they get a chance to try out their new scopes..",17
Nice! Sounds like it is starting to perform as expected! Bernard's loop would be ideal in a wide field scope like that.  Great match with your ethos too.. Looking forward to hearing more reports!,0
I get the same kind of view on the moon with SCT's at lower power were the field edge is bent or i should say out of focus. I am so tempted to just order this scope and slap the power to it and see how it compares to the AT102ED. Just the seeing has been so bad here with all the fronts and colder weather we have had..,0
"To quote a company's logo: Just do it!. Look, you like testing scopes. Try it, you may like it enough to keep it. If it doesn't suit your style, I am sure someone from the community would be glad to take it off your hands..",2
True. I also got a new SUB woofer on my list. The scope would be lighter for sure..,0
I am wondering if it is due to AT92 thin collet?. It takes a little effort to secure camera/diagonal with AT92 collet. I've been testing AT92 and TMB 92SS side-by-side.. I am using Vixen HR 2.4 eyepiece.. They both show almost identical view of lunar surface. I didn't see any uneven focus.. I felt like looking through the same scope. They both have excellent color correction.. Here is moonshot with AT92 a few days ago.. http://www.pbase.com...728523/original. Tammy.,12
"Tammy,. Can you add the shot to your post, I cannot access the link you provided..",0
"Hi Roger,. So you can't get to original image URL?. How about this ?. http://www.pbase.com/tammyhomma/moon. The last picture is the one I posted in this thread. Scroll down, select it and then click original link to see it at full resolution.. Tammy.",1
"Nice moon pic Tammy. How do you like the new scope? I love mine. Still haven't had an eyepiece in it yet. I bought it to image with.. Clear skies, have fun. Mike.",0
"Nope still cannot see it. That's why I'm asking if you can include the photo in your post, not a URL but the actual photo..",0
That's very strange. So you can't see pbase.com image at all?. It looks like Cloudy Nights image size restriction is larger than the original image size 337957 bytes.. Here you go:. Tammy.,7
"I can see the images on pbase just fine Tammy, the whole grid of images, plus the AT92 one. Maybe rkaufmann is using a JS blocker or something..",0
"I'm at work and we have pretty tight security restrictions here, so I'll check when I get home this evening..",0
"Do as I say, not as I do! Checking the collet, as Tammy suggested, the scope slipped out of my hands. Made a quick recovery thankfully. I was SOOO close to dropping the scope on the floor.. Be be careful out there!!!. Alex.",0
"Nope. I went there and saw the Pbase sized default image without Javascript. Tamiji's first link to the ""original"" size works without Javascript, too..",0
"Yes, I think this may be where the problem exists..",0
"Yup, me too..",0
"Here is AT92 with TMB 92SS.. TMB 92SS focuser is replaced with FT3215 with ES 3"" diagonal.. That's why TMB 92SS is shorter than AT92.. I like AT92 fit&finish better than TMB 92SS.. Tammy.",17
"We had an opportunity to test Alex's (Aleko) telescope under decent seeing tonight and I can say with certainty that it is a very, very good scope. Contrast was excellent and star images looked really good. Minimal if any field curvature in 70 to 82 degree eyepiece to my eye. The highlight of the night was catching the Pup (Sirius B). I had never seen it before but we were able to see it in the AT92. That made my night!. I'm sure Alex will add his impressions soon but as someone who has no skin in the game (I don't own one), I think his scope is a winner! Fun, fun night..",13
What Steve said.. I'll add a few final comments tomorrow.. -Alex.,0
"I first-lighted my AT92 Friday night. Being for the most part an imager, I took several test images. As you examine the images keep in mind that I live in a white zone (30 miles from Manhattan), I did not use a light pollution filter as I wanted to limit the optical glass to just the scope’s, and I did not use a field flattener for the same reason. In addition, sky conditions were not great. While transparency was good (4/5), seeing was poor (2/5). The air temperature went from 33F to 28F in the course of the evening. Not extremely cold, but cold enough to reveal the first sign of pinched optics that can result from lens cell contraction.. All pictures were taken with a one-shot-color ZWO ASI183MC-Cool, which produced an image scale of 0.98”/ pixel.. The first test looked into resolution. The background image is a 2-minute exposure of M42, reduced to 30% of its original size. The breakout at top left is a 1 second image of its embedded Trapezium star association (it’s at top right) at 100% resolution. Lots of space separates the four stars.. *****************************************************************************************************************************. Tests 2-4 will appear in subsequent posts because CN limits each post to no more than 500KB of attachments. The final test posting will include my conclusions and thoughts. *****************************************************************************************************************************.",7
"The second test looked into the amount of coma present in the absence of a field flattener. This 2x3min stack of the Pleiades shows a fair amount of coma on the edge stars. (The attached image is once again 30% of its original size) This is not surprising, though with a smallish chip (15.86mm measured diagonally) I was hoping for bit less, especially as, to the best of my knowledge, Astronomics has not yet built or identified a compatible flattener for this scope. Also, coma present at the top left edge of the picture seems to be a bit more significant..",6
"The third test looked at an artifact I’ve seen on several recent APO’s I’ve owned. It’s a kind of kaleidoscope or repeating reflection effect of a very bright imaged star. I’m not sure what causes it (internal reflection?) or whether all refractors have it to some degree, but I do look for how extensive it is and whether it’s symmetrical in appearance. Here we have a 5x2min stack of Betelgeuse also displayed at 30% of its original size. You can clearly see this artifact.. *********** UPDATE **************. Thanks to Astrojedi I now know this to bemicro lens diffraction from the sensor. It has nothing to do with the scope's optics. *********** UPDATE **************.",7
"And finally, we have the moon. Attached is its image reduced to 50% of its original size. It’s quite sharp considering the poor seeing.. While I am by no means an expert on grading optical systems, here are my preliminary conclusions and thoughts.. 1) Stars are round even in fairly cold temperatures, indicating the absence of pinched optics - A problem I’ve had with several APO’s from well regarded manufacturers.. 2) Despite imaging on a night of poor seeing, images were as crisp as I could have hoped for.. 3) The slightly more pronounced coma displayed at the top edge of the second test image, as well as a trace of the “rainbow” effect on dimmer stars (where one edge has a red tint and the opposite edge has a blue tint) suggests that one or more lenses are not totally perpendicular to incoming light. Perhaps there’s a bit of collimation work needed, but it’s so minor I will probably not bother dealing with it.. Overall I am happy with this scope and would recommend it to other amateurs looking for a sharp, fast, wide-field, well made APO at this price point..",8
One more from Friday night.. A 1 hour 32 minute exposure (92x2min stack) of M81 using a ZWO ASI183MC-Cool camera. The image has been reduced to 75% of its original resolution then cropped..,13
You guys keeps this up and i am gonna hit the order button..,2
Never saw anything like that visual. It that something that just shows from imaging?.,0
"It's in another thread, but I had never weighed my TMB 92L with rings and Vixen bar. I am at 5 lbs 13 oz total weight. That's with a homemade plastic replacement for the dew shield, a Feathertouch focuser, Orion 90mm rings, and a 4"" solid Vixen bar. I could save a little more with a hollow Vixen bar.. Over time we may see mods to the AT92, but it seems sacrilegious to mod such a new beautiful scope. Maybe the next run could be an ""AT92L""?. George.",1
"It's probably present but too dim to see visually.. If you're a visual only person, you may not know that those of us who image DSO's stretch the image's histogram do bring out dim details. In doing so we reveal this artifact. At least that's what I think is going on..",0
"Great report BigBanger, very well done. I will look for the kaleidoscope artifacts have not noticed any yet.. Clear skies Mike.",1
Most likely micro lens diffraction from the sensor..,3
Thank you!. I looked upmicro lens diffraction and it is indeed what my images are revealing..,3
AT92 -> Baader T2 Prism Star Diagonal -> Quick Changer -> 1.25x GPC -> Baader MarkV -> Televue Delite 18.2. came to focus to infinity. I have about 5mm infocus left.. Tammy.,3
"Very nice, informative series of posts, BigBanger. Thank you..",1
