text,n_likes
Congrats Matt!! I saw the FOA60 box in Kyoei on Wed and it's actually rather compact which makes it a nice portable size!. Looking forward to your thoughts on it when it arrives!,0
"I'm still thinking to get an FSQ-85 AGAIN.... Sean, want to trade for my FS-102 when you come to Tak Attack?",0
"Australian delivery date is in June, just in time for my 60th birthday so maybe I can get my wife to pay for it......",1
beautiful spring weekend for city outreach to help endure Takitis..... having grs in view around opposition was a treat!.,9
My Tak TOA 130 hanging out during Einstein Week in New Orleans.. Barry Simon.,5
My FC-76 DCU set up at F 12.6.,5
Very nice set up.. Glen..,0
TSA 120 AT 130 you have an excellent pair of scopes. I had a AT 115 and it was good. I looked through a bigger TAC I liked that a lot. You can't hardly go wrong in the scopes you have. Well I will enjoy my AT when it gets here. Getting a TS maybe if I find a nice sum of cash someday... Anyway enjoy those scopes they are awesome..,0
Maybe **** Vaccinations are useless against the new virulent strain of Takitis Obtainiencis**** But at least they cut down the virulence of the infection..,1
"Getting a Handle on the TOA130NFB:. My little DIY from yesterday's efforts..... Using 10mm thick aluminium angle I made two end brackets that attach to the TOA rings using four M6x20 s/s cap-screws.. Between the brackets is a 110mm x 20mm Ø aluminium bar that has been drilled and tapped each end to take M8x30 cap screws.. The bar was sleeved with 20mm ID carbon fibre tube which was glued to the aluminium bar.. Before assembly the end brackets were treated to some 180,400,600,1200 wet&dry before being polished with lots of AutoSol paste and 'elbow grease'.",20
Good job with that handle Matt!! Beautiful and classy!!.,1
+1,1
Very nice.,1
Very nice!.,1
"Matt, you're always putting a smile on my face..",1
+1.,1
"OK, so I might have a touch of OCD........ I gave the dovetail plate a bit of a cleanup today....... it sort of matches the handle now:.",6
"I always wondered if Tak spelled Apochromat properly on the TOA's (unlike how they spelled it in grand-failure style ""apocromat"" on the TSA-120) - now I know yes - you'd hope so for the price paid for one",0
"I'd bet you wouldn't say NO to one with the wrong spelling though!. I've a friend who owns a FC100DL with DEMO written on the serial plate, and FC100DC written on the lens cell. Even so, you'd have a hard job prising it out of his dead fingers.. Mike.",0
"Come on Matt, we've talked about this, it's CDO ok..",0
"Matt,. That's just plain pornographic. Giving me unnatural thoughts.. Well done..",0
can't cure takitis....why not spread it....,9
"The delay in getting the FOA-60 out of Takahashi Factory to me has given me an opportunity to get some bits together to mount the FOA onto:. Manfrotto MT055CXPro3 carbon tripod. Skywatcher Star Adventurer Wedge in red. Takahashi Sky Patrol III mount in Eq mode. and today's little DIY job, the Kunama V series 5"" Dovetail plate, you guessed it... in polished aluminium.... P.S. I just realised it is not a case of OCD, it is far more serious than that...",8
"Nice! Aluminum? No way! A bar of pure silver, repurposed! Looks great!.",1
"Matt, it must be nice to be retired and have all this time to pander to your OCD..",0
"Great work as always Matt! Would be interesting to see that FOA-60 on the SPII.Got a question to ask you, do you think the SPII can handle an FSQ85ED for astrophotography? I'm still hunting for a portable/travel friendly setup for the FS85ED..",0
"With all my hobbies, I don't really know how I had time to ever go to work at all Allan. Thanks Sean, I have yet to try out the SP, it certainly is beautifully made. I think much will depend on how well you balance everything.. Bring your little FSQ to Allan's place for Tak Attack III later this year (October or November new moon).",1
Nicely done on that Star Party I am sure if I get another opportunity to look through a Tak I will have Takitis too......,0
clear weather prolongs takitis another nite......,6
Just got the Tak bug: delivered this afternoon.. my new-to-me FC100DL!.,11
Great looking setup..,1
"Beautiful scope, Scott--congrats!.",0
Congrats! Is this one of the 2nd run?.,0
"Did you buy used? Never mind - just noticed ""new to me""..",0
This is one of the first 100 as it has the black focuser. The new run will have the light blue paint finish.. Bill.,0
"mini tak attack at green river state park, IL - memorial day weekend 2017. fsq106n and fs78. captured comet johnson and supernova in ngc6946.",7
,10
mini tak attack in chinatown tonite: two refractor-like µ180 and fc100df.,9
"So, how did the views compare between the two instrument types? What feedback did you get from those looking through the instruments in this regard?. Thanks,. John.",0
Nice little Sky Patrol setup you have there?Any pics yet of the 60 mounted on it? Or are you still waiting?.,0
another great clear comfortable night to expose folks to takitis.....,11
"Great pics! Is that your FS 128? It's huuuge! I was pondering trying to source one next year, but I doubt my manservant could lift it let alone set it up. Good help etc. etc..",0
The FS-128 despite being physically large is surprisingly lightweight and easy to handle..,3
I completely agree with what Sergio said above. And I'm someone who really doesn't like manhandling large scopes in the dark..,2
"Yup, same here. The FS128 is a large scope but of low weight for its size and thus easy to move around..",1
"didn't have good chance to compare views as we were busy manning the scopes for outreach. during private session experience, the refractor provides great sharp images right off the bat. the cassegrains started at low power; after acclimation in 1-2 hrs, able to push image to nice impressive scale especially on jove bands, saturn rings and lunar crater diving. a lotta of ohhs, ahhs from folks......",2
Very nice! Great to see you doing the outreach. And thanks for the providing the feedback.. john.,0
"3rd time was almost a charm, as a few folks did enjoy the great la luna thru fc100dl until.... clouds rolled in to ruin the dual jovian solar eclipses and saturn rising tonite ;(.",4
"I like the Vixen handle idea, great job!.",1
the fate of a street astronomer's life.... Chris.,1
Hello everyone!. My Taka. FS78 - 1999FS102 - 2004TOA130 - 2013.  Roby.,16
"Very nice pic Roby, and welcome to Cloudynights!. What Mount is that and do you always view ""straight through"" (no Diagonal)?. Mike.",0
"thank you!. Yes, I prefer direct vision...I do not like the right/left inversion of diagonals. the Mount is home-made. Very robust and precise, totally made of steel with bronze bushes and bearing.",2
"Wow, very nice and also beautiful!. Welcome to CN, Roby.. Cheers,. John.",0
"Very professional!. Did you make the ""tilt-saddle"" as well (for aligning the telescopes)?. Mike.",0
"thank you John!. Mike..yes, approximate alignment (up/down) on the Mount... Precision alignment on two axes with a similar system ""Takahashi AZ slow-motion stage"" ..always home made. https://www.youtube....h?v=8JY3wCZ_qPo. Roby.",5
"Roby, are you going to go into business offering such items? (I'm sure these would sell).. Mike.",1
very nice work!! I got this to handle a 3-4 inch finder but your is much heavier duty:. http://www.baader-pl...t-assembly.html.,0
How does it ride on that twilight mount?.,1
"My objective was suffering after some dew settled on it and then some dust and pollen decided to have a party in the dew spots......... SO....... a little session with some Baader Wonder and a spit polish was in order, a few tissues and lint free cloths later I could see the glass again. I was in such a hurry that I forgot the 'before' shot but the 'after' picture is much more to my liking anyway.",11
The good thing is you don't have to wait 10 years for Tak Spit to brew... it's available now,0
Best thing since sliced bread...... works wonders on stubborn spots..... I knew all that spit polishing in the Army would come in handy one day (only took 41years..).,0
Entirely made with lathe and milling machine.,10
"Looks like a resounding YES!!!! Congrats, great looking mounts.",0
Superb mounts...can we get them in the UK?.,0
"wow, looks like very nice machining work!   are you taking orders???.",0
When is the Website (or at least a Price List) going up!. Mike.,0
Well I'm happy to report I'm once again a proud member of the Tak community. I've been watching AM for 6 months waiting for one of these to be listed!.,18
"Whooo Nelly! Very nice, congrats..",1
Not all that well as it turned out. I upgraded to a DM-4 and a Berlebach Uni tripod. MUCH better!. Mike.,1
"Dang, that needs to be in every Tak lovers arsenal! congrats.",1
"Well, it looks like I'll be the new casualty of this affliction. I've just purchased a Sky 90 from s very nice fellow on AM. I've done quite a bit of reading on this particular scope and understand that it's not to everyone's liking, though as I'm looking for a compact ota for travel and grab and go, and it will be my first experience with Takahashi, I decided to give it a shot. I'll get some pics up once I get it. I'm sure I'll have plenty of time for photo sessions as this will guarantee a week of clouds.... A question for you guys, what would be a good alt/az mount for a travel setup? I have a UA dwarf star on siriu legs but it may be a bit light. What are your thoughts?. Thanks very much!.",2
Congrats on the Sky 90. I have one (Sky 90II) and I really like it. Yeah it has some optical compromises but overall I am very satisfied with the images it puts up and I love the compactness of it. I think that you will enjoy yours.,0
Thanks Sergio! From your description I'm guessing you use your DM6 with your Sky90II?.,0
I have heard from several owners of the Tak Sky 90 that the extender Q will noticeably improve the scopes visual performance by increasing the focal length and reducing CA. But it is a very pricey accessory.. Bill.,0
"Yes. It's overkill but I am trying to keep things simple hence, just one mount..",0
"Sergio, I've looked at the DM4 and am considering it.. Bill, I have a lead on an extender Q so it may be the next accessory that I purchase.. Thanks to you both!.",0
summer heat surely doesn't quell the disease.....,5
"getting worse now, with two gas giants and full lunato showcase.",8
"getting back to FS- could´nt be without the blue.... ""klein"" but fine cs. Chris.",7
"Very nice! I like your mount Is that an FS-78?. Cheers,. John.",1
"Yes, it´s the little FS - such a sweet scope! had a FC-76DS before but never liked the sliding dew-cap... and the FS scopes have that nice blue ring around their lenses - great! Next to that I always wanted a complete Tak setup including scope, mount and one of that nice darkbrown, wooden tripods with the big metal fittings.. Well the optics is first class of course too",1
"Just bought another FS-128... gave the objective a bit of a clean and am very pleased. This is the one that was for sale on the general for sale (not the 'log in' S&S), with the Scopegaurd case, FT pinion,and all accy's, a heck of a good deal! Russell if you read this thanks again!. It is 4 years older than the one I'veowned (it's a 1998 serial number) for years but possibly in better shape.. One of these will get passed down in family so we'll both be using the same scope,I really love the FS-128.I had to sacrifice the FC-100DF that I bought last year but hope at some point to have funds to replace it or get the f/9 variant.. Yes, I used the Tak USA cleaning fluid, PecPad / Kimwipes for the light cleaning.. here's the glass image. and here is the focuser mod... looks new?!.",14
"Very nice, Jim--congrats! This is one of my all-time favorite scopes.",1
"Thank you Scott, looking through the 128 saves me a lot of $ in therapy...",4
"Hi all,. my current Takitis is a FSQ-85 in ""visual"" configuration.. Grab and go or as a travel scope. All fits in a camera backpack of LowePro, the Trekker 650 AW. Including Eyepieces, Notebook, small chair, tripod etc.. Traded a TSA-120 for it (this may sound quite silly), since there was no more use for it in my new setup, which I call ""wide and deep"".. For ""wide"": the FSQ 85 here, and for ""deep"" a Nauris 18"" Dobson which I will receive in August.. cs,. Uli.",10
baby tak in f/16 mode gets its chance on showing saturn to folks on this cool july nite.,9
hoping to chase eclipse w fs60q on pm1. using vixen flip mirror for visual/imaging duty.,7
Good luck on the eclipse chasing! It looks like you've got the perfect portable g&g rig in case you need to change locations due to weather.,0
"Takahashi FOA-60 F8.8. with K-Astec TB-68 rings and DP75 plate, Baader Zeiss T2 Prism, Nagler 11T6.",15
Up close to the focuser.,10
That FOA-60 in K-Astec rings is seriously cute....,1
"The itty-bitty Tak, FOA-60 F8.8, ready for this evening's Grab and Go duty:. FOA-60, Baader Zeiss T2 Prism with 1.25"" ClickLock, Televue Nagler 11T6, FC50 clamshell, 6x30 finder. SkyPatrol III mount with Polar scope in GEM configuration with RA tracking.. SkyWatcher StarAdventurer Wedge. Manfrotto MT055CXPro3 Tripod.",19
"Matt,. You will soon cost me money - this is an awesome combo!. Question: why prism and not mirror? Have you tested the scope with both and settled on the prism?",0
"It is a spare diagonal I had in the cupboard so I'll see how it goes.. I will probably use the 2"" BBHS mirror diagonal on this scope as well.. It is not hard to spend money on these pieces of the opticians art......",0
Optician's art eh?. Where's my observing report mister???,0
Beautiful little scope !! I want one !. But putting a baader diagonal and a TV eyepiece on a Tak scope is criminal !,1
"Matt,. That is an awesome little rig! My ""credit card"" hand is twitching. Arrgh! Must resist!. Ron.",1
"I think we all know that ""Takitis"" is a real disease and there is no cure. Over the years, I have been infected at least seven times and now I have caught it again. Oh well... I can't say I am sorry, nor do I plan to seek a cure.. Here is my latest affliction:. I would like to thank Howard Gao for letting me take one of his three (!)FS-128s off his hands.  This is my second FS-128. It isin immaculate condition and it works just as goodas it looks!. First Light was last night under excellent sky conditions. I played ""sky tourist"" and had a lot of fun cruising my favorites. It is great to once again have a lighter weight doublet that can compare favorably with my much heavier triplets. I wanted this scope to use on those nights when I cannot physically handle the bigger scopes and this one looks like a keeper. Cheers,. Ron.",17
"Beautiful ""new"" Tak, Ron!",1
It's my pleasure to sell this wonderful scope to you Ron. I'm really happy that it goes to a good home. Thanks and enjoy it!.,2
"Matt, I've worked out why your gear always looks so good, you take nice photos of it. There must be an astrophotographer inside you busting to get out..",1
"Congrats on the new 128 Tak, Ron. Wish the I could take a look through it! I am enjoying my 100DC.. Bill.",1
It's all done with mirrors !!! I gave astrophotography when TechPan 2415 went out of fashion......,1
"Bill,. Thanks! I have seriously considered getting one of those new Tak fluorite scopes, but the only thing as bad as ""Takitis"" is ""Five-Inch Fever"". Ron.",0
Interesting report on the FS128 done by W.Rohr in Germany with respect to the Strehl values in the different color spectrums. Not saying all 128s are at this level but I'm sure they each have a high degree of correction. What's interesting most to me is that the scope tested was serial number #04028; mine is #04027. I'll keep my fingers crossed that mine is pretty good also.. Link > https://translate.go...er-farbreinheit.,1
"I have now owned eight Takahashi refractors - including two FS-128 - and I have neverbeen disappointed in any of theiroptics. I think ""Pretty Good"" is an understatementwith these scopes. Thanks for the link!. Ron.",2
"Yeah, I've only owned 6, also with 2 128's in the mix... quality is not something I loose sleep over... this new to me 128 I've spent the last few nights with - just an amazing scope, every bit as good as the other that is in it's case at present., they are vintage 98' and 02'..",2
add binoviewers for luna surfing.....,16
Excellent setup. I have the SP3 mount as well but not the SW wedge; how do you have it mounted with the rail? Does that come with the wedge?.,0
1 part tak + 1 wo bino + dash of cool clear skies = lunatics in the making...for kids and young at heart.,8
Takatis studio.,26
This is what stage 4 Takitis looks like..,4
"Daniel, what model Tak are you holding in the photo? Alan.",1
"I would be alright with that as my man cave, probably be divorced though, hee hee.. Nice collection Daniel..",1
"That would be FS-102NSV.. Daniel, nice collection.",1
Thanks StarDust1..,0
,0
Now that is what we call a Takaholic!.,1
"Not exactly a refractor, but definitely Takitis!.",12
"I like the focuser on your FS-102NSV.. Nice collection you have there.. Cheers,. John.",1
That's all Wayne at Starlight. Wonderful person..,3
"It is a very nice setup. I made the dovetail bar from some 12mm x 50mm aluminium bar to suit the little Tak.. As nice as the setup is, I may actually end up doubling up the FOA as a companion/finder for the TEC which has a 3100mm focal length.. In the meantime (and with apologies to my mate Phil who was too indecisive about putting in an offer ) I made an offer on a nice Pelican 1740 case and its contents.. In the end I relented and agreed to sell the Pelican case to Phil for his TOA150. I will be keeping the contents, pictured below, for myself much to Phil's chagrin.",0
"Yes, Takitis is still an affliction I cannot rid myself of:. The FOA makes for one fine finderscope...... I installed a Sky90 CAA after painting it black.. To make it fit I had to chuck both of the FOA visual back components in the lathe and machine then down to accept the CAA.. The FOA60 now sports the Baader T2 Maxbright mirror diagonal, K-Astec rings and DP75-250 plate.. The new arrival, a mint condition TSA120 sports the Feathertouch Micro Pinion Assembly, Baader CL-TAK2 visual back and Baader 2"" BBHS-Sitall Mirror diagonal.. Parallax rings and 14"" Losmandy D plate complete the setup..",9
"Matt,. Edit signature asap. I don't see no TSA120 in that signature.",2
"And Matt had to sell me his Tenba FS-128 case to afford the TSA  (Nick, wanna buy it? ). Fits the A-P Star 12ED, IF I take off the rings.. Here's my only Tak...part...on the Star12ED... adjusted the T2 shim so the CAA knob lines up with the AP focuser drawtube clutch knob.. And before Nick asks, that's a Baader Zeiss BBHS prism (T2/1.25"") diagonal I traded with Matt...he had it in his closet",2
"Nuts. All of us are nuts.. No thanks, must pause buying for a bit. Just got a 6"" Mak (lunar Imaging at some point) and receiving tomorrow a Borg 55FL and a Coronado 40mm Maxscope FYI there is a Geoptic case for Refractors - soft but well padded - with a length of 1,300mm. Fits my FS128 with room to spare..",1
"And just for giggles, this arrived today in the mail...AFTER Australia Post had returned it to Illinois without even trying to deliver it here...and then it ends up on my doorstep after USPS obviously laughed at our incompetence and sent it back here LOL. WARNING: the following picture comtains no Takahashi anything, so it can be viewed without fear of heart palpitation, apoplexia, catharsis or visual stimulus overload..",2
"Lewis,. I spy with my little eye.. something with a Southern Cross...",0
"Indeed, on the Site That Shall Not Be Named.. Making way for the EM-200 or SXP...decision pending..",1
"Keeping it simple this time Nick.... see below. Actually I just realised that my Takahashi dalliance has now gone the full circle........ It started with a pristine TSA120 then came FS60CB, Mewlon 210, FS60CSV, FS60Q, FS128, TOA130S, FSQ106ED, FC76DC, FC100DL, FS102, CN212, TSA102S, TOA130NFB, FOA60 and now we're back to the TSA120......might be time to stop and smell the roses...... And so that nobody can accuse me of being a Takahashi fanboy, I do still have the TEC 8"" MakCass...but I never met a Tak I didn't love !!!.",5
More like Tic-Tak-Toe.,0
"Matt,. How about a new topic with a looong post explaining pros and cons of each scope and why you moved from one to another and finally full circle?.",0
That'd take 16 pages of Matt speaking alone..,0
Takitis Chronicles!.,2
It's mainly very stealthy moving like a Finnish Adder slithering silently through the grass.,2
"Thank goodness for ""Doctor-Patient Confidentiality""! Otherwise, I would have to explain why I still want my old TOA 130 back - even though I have a TEC 140, TMB 130SS, and my Tak FS-128. Plus, I still cannot lift the doggone thing because of multiple spinal surgeries.. Takitis is a dangerous disease and it cannot be cured. You have been warned!!! Ron. PS - Beautiful setup, Matt  I also will not disclose why I have owned two TSA-120s..",3
That'd bekäärme.. Eerily close to KARMA,0
"I was lucky in that most of the Takitis was sponsored by the good folk at IceInSpace...... By buying only pristine examples of the various Takahashi models I found that I have recouped the investment each time i I sold one. Even those that I bought new were not sold at much of a loss just by timing the sales.. Why Takahashi? Despite all the groanings from the few people who had issues with their scopes, I have never had a problem with any aspect, optical or mechanical, of any of these Taks. They have each been simply superb examples of the optician's craft. It is hard to name a favourite, a bit like asking someone ""which is your favourite child?"". The scopes that gave me the most memorable views were the TOA130S on Saturn and the unbelievable CN212 on the M42 Trapezium stars.. Sure there are other great scope brands like AP, TEC & CFF, but when you're on a good thing stick to it.. Takitis Rules OK......",3
"If I recall correctly, it was you who told me to buy the TSA, in fact on several occasions.....I can't help it if the temptation was too much..... as it will be when you offer your TSA120 for my binoTak......",2
"Phil sell something? Yeahroit, fuggedaboudit!.",1
I need to find a cure.....,7
Oooooo. Dribbly!,2
"Well, my first Tak Attack (I should patent that phrase) came about 8 or 9 weeks ago with an FC100DF THAT IS AMAZINGLY contagious  Low and behold, on Thursday of last week a Mewlon 250 Tak Attack hit me again! Can't wait for it to get here and reinfect me. Perhaps a TOA130 next? Ugh. My goal is to eventually catch up to Daniel Mounsey before the disease kills me! Will post pics as soon as it comes in!.",2
"Sorry Michael but that Patent is already allocated and the phrase is copyrighted to Phil, Allan and me. The next TakAttack which is #3 will be held in November at Coolah, NSW, Australia...... By all means come to Australia in November for the new moon weekend......",1
"I am worried...i was dreaming that I was setting up a Mewlon last night but an FS152 was in the way. Main problem, I have neither!!!!.",0
People bragging about their new Taks are required to update their sigs AND post pictures within 24 hrs.,0
I am not bragging...yet....,0
Grrrr...no bragging until Sunday for me,1
"Waiting for my Mewlon to be shipped. I am DYING in anticipation! UGH!!! I have never seen a Mewlon 250 in person before. However, I have seen a Mewlon 210. The guy who had it attempted to sell it to me. He sold it before my wife approved the purchase. As soon as his sold, a 250 went for sale! Funny how things work out!.",0
I should have known somebody came up with the catchphrase!!!! Oh well.. There goes my million dollar idea!.,2
Yet.. There. Fixed that for you.,1
TSA with new carbon carrying handle and the little baby Takker.....,6
Looks suspiciously like my scope rings..........,1
I might be able to part with them......,0
Matt will part with them by trading him your TSA-120....,0
"OK, OK, enough.... here is my latest Tak - essentially brand new TSA-102S, straight out of the box, and with everything in the picture (except the EM-11).. And yes, the AP Star 12ED had to go to help pay for it.  But it didn't go very far and I get visiting rights..",8
"ill  - but however - congrats! the TSA maybe is the best 4"" apo ever made... But letting the AP go? - puhh, hard stuff - I belive I couldn´t have done that... on the other side... Tak, Tak, Tak...I can understand it cs. Chris.",0
"Yeah, I know, but the additional funds are going on a mount too...so.....",1
"Finally got my Tak FC100DF properly mounted on the Vixen GP-D in my back yard. My handyman securely bolted together four 6x6 pressure-treated posts and then sunk them 52"" into the ground. The adjustment levels are 1"" thick oak boards with 3 coats of outdoor poly. Happy to report that the scope does not vibrate at all.. Overmounted?!?!? No such thing. Thinking I could easily go with an FS-128NSV.",11
Another view....,5
Ok I think I'm more a Tak collector now....,13
"No excuses now Howard, time to build that FS128 Binoscope you need for your collection.....",2
That will be huge... I don't want to cut the tube....,0
Your handyman could teach my manservant a thing or two. He's hopeless with carpentry no matter how often I beat him..,1
"Send it to me, I'll cut the sucker......",2
You aren't getting my FS-128 Tenba bag back...I have repurposed it,1
"Lewis,. Nice to see you sporting the green colors again!.",1
The siren's lure was too strong..,0
"Yes,I certainly understand the lure of the Takahashi Sirens. Once you fall under their spell, you never fully recover.. Congrats on the new TSA-102!. Cheers,. Ron.",1
"How would the TSA 102 triplet compare to the newer FC100 DF/DL/DC doublets in terms of image sharpness and contrast? Would they all be too close to see a difference visually? I own a DC and while it is very good visually, wonder if a triplet of nearly the same aperture would improve the views a bit more and maybe show star colors a bit more vibrantly.. Bill.",0
"Bill - stay with your FC, use it happy and don´t think any more about it - any difference is really not worth at visual usage.. Nevertheless these Tak triplets have a magic that is hard to withstand... Starting with looking at them, handling them around and much more if looking through them. Maybe it´s just only the feeling that you have something ""very, very close to perfection"" while using these apos - hard to describe - and of course not logical - especially for visual only.. I tried for a long time too - but finally fell...   cs. Chris.",2
Me wants the Ortho 😁.,0
"I owned a TSA120, and now have an FC-100DF. I prefer the view through the FC-100DF.",0
"Bill, I found the FC100DL and TSA were so similar on most targets that it did not matter.. The TSA is very clinical in the way it presents a view, so sharp and once cooled it can be pushed easily past 200x.. Phil and I did side by side comparisons with the TSA102S, TSA120, TOA130NFB and TOA150,. there was no visible difference in colour correction or sharpness only brightness/resolution brought about by the aperture increase.. I think the TSA102S is the finest 4"" apochromat you will find..... I tried a few Taks and have settled on the TSA120/FOA60 combination (for NOW).",2
"Does the FOA acronym mean ""Finder On Apochromat""?. Seems so",3
"Lewis-. You, Howard, and Kunama make me want to sell my TEC 140 and AP 155 and replace them with a TOA 130, TOA 150, FC-76/60 combo, FSQ-106, and FC-100! That way I would have the FSQ-85, TSA-120, Mewlon 210, Mewlon 250, and the aforementioned. I had a TOA-150 but it was a beast so I replaced it with the 155 now you are making me think to go back.... All-. What is WRONG with me?!? Should I just give in? I could just about cover everything by selling those two non-Tak's except for the FSQ....",1
dr.. OMG!!! - critical case of Takitis!. Only cure:.,1
FOA-60 = Finnish Old Age -60th birthday   (Thank Phil for that...we were driving),0
Thank you Donadani! So that's a vote for sell and replace then?.,0
You all need professional help! And psychotropic drugs!!!.,0
"BTW, I got my FS-128 from Donadani (Chris)",0
I think the AP155 would be a keeper but maybe ditch the TEC140 in favour of the TOA130......,0
"Tell the Mafioso to Zip It and remind him that I have the keys to his observatory and am not afraid to use them, anyone want a cheap Moolon 300or maybe a TOA150.",1
"Matt,. Is that Moolon 300 something like Luis Vuttion bags or Prolex watches in Patpong in Thailand???",2
TOA150 please! As long as it's not a knockoff like that Moolon 300 out of Thailand...,0
"The TOA-150 is my cure for Takitis too - selling it would mean relapse in an age of delusion and madness So, sorry Doc - I have to keep it - just giving my FS-128 to Nick was a (too) tough lesson....",0
"Chris,. You are a hoarder! But I can understand why. The FS is an exceptional scope. Largest scope I am comfortable to handle without an obsy around and simply exceptional optics. So. Lesson of the day. Do not sell Taks. Just buy them!",1
"Are you brain-damaged?  The AP155 is IMHO the finest 6"" refractor ever made. The only thing you'll be gaining with a TOA 150 is ten extra kilos! The TEC 140 and TOA 130 are six of one, half a dozen of the other. Good God man, if you feel somehow deprived, get up, take a long walk breathing deeply, and get a grip.. If you really need a Tak, get one of the 4""ers and fuggedaboutit.. Better still, I'll swap you your 155 for my FS102. That'll cure what ails you!.",6
jepp! - well I just like to test this and that  - but right now I´m back consolidating a bit... (what does not mean selling a Tak!).,1
"Chris, in case you want to get rid of an FC-100D, contact me. You could get the right to visit it.",0
"It's OK....it's normal to experience occasional flare-ups of Takitis, even after one has moved on to another scope! You learn to deal with occasional pangs of anxiety and desperation.",1
"Hi Marcus - maybe I have to remind you:   You just have a FC-100D!    - why another one???. next to that - sorry, none here from that type... - my FC´s are about 30 years of age..",0
"AP delivered to new house, picked up NEW TSA-102S with MEF, CAA, QR finder base, finder, clamshell, offset plate, CA-35, and a lovely LE7.5 gifted to me with it.. Photos tomorrow, but going to sell the LE7.5..",2
"Lewis, no joy on the mount?.",0
"Arrgh! Doc,Takitis is a disease that cannot be cured and the flare-ups are bad. I sold my TEC 140 and replaced it with a TOA-130 in 2012. Then I had to have back surgery, so I relinquished the TOA. After I recovered, I went back to the TEC 140. As much as I loved that TOA, it is a tank and the extra aperture of the TEC helped me get over losing it.. You and I have talked about the TOA-150 before. I know for a fact that I could never lift it more than once and I amnot happyto admit that to myself. Once again, I think you can use that extra aperture of the A-P as a consolation prizeand simply enjoy the ""goodness"" you get from it.. Ibought anotherFS-128 to satisfy my latest bout of Takitis.. So justtake twoFSQ and call me in the morning. Ron.",1
Why another one? Look at this scope here: https://www.cloudyni...ion…/?p=7296441 The idea of building a binoscope does not let me go....,0
"Thanks for the helpful comments on the Tak 100 doublets vs. the TSA 102 triplet.  I really like that the DC I own only weighs 8 pounds including a the clamshell and Tak 1.25"" prism diagonal. Bill.",0
"I have a Vixen SXP on it's way. Owner made me a partial trade deal I could not refuse (wanted an SXP since they came out). EM-11 is nice, but painfully, PAINFULLY slow. As the owner said, slewing is 5 minutes horizon to horizon. So, if you had a set of targets for the night, you could have coffee in between each slew. SXP on the other hand, takes off like a rocket - in fact, the motor sound reminds me precisely of an EM400 (perhaps they use the same motors?). Slew rate on the SXP is impressive (watch AnakChan's videos of his with the Mewlon-250 on top and tell me you didn't wince thinking Sean was going to hit the windows lol)..",2
I remember my EM-200 was painfully slow as well. I would slew to a target and it would be on the other side of meridian I would question wether I wanted to go to it or not. Wonderful mount just slow as heck..,0
"Well I did play Rugby and was a Lock so the odds of me being brain damaged are pretty high... I just saw that collection of Tak's and became spellbound over it. The idea of a matched set of Tak's ranging from a 60mm all the way through to a 150mm was a serious draw.. In all seriousness I have used several AP 155's in addition to my own. I have also owned a TOA 150. I actually got the AP 155 because it was several kilo's lighter than the TOA 150. I did a direct comparison between my AP 155 and my TOA 150 before I sold it to pay for the AP 155. The TOA had superior color correction hands down. It wasn't by much but it was noticeable at the EP. Both in star testing and in regular viewing. My AP is very well color corrected but not to the level of the TOA. In addition I have seen a few less than optimal AP 155's.. Daniel Mounsey has also used several AP 155's and TOA's. He tested my AP as well. He had the same conclusion I did. Mine was very well corrected but did not beat a TOA.. Bottom line if you want the best color correction in the 6"" class of scope then the TOA is the scope to go with. Likely the same in the 5"" class as well with the TOA 130. But I don't have one of those... yet...",1
Cheers Ron. The TOA was the best corrected scope I have ever looked through. It was also the heaviest scope I have ever had to mount. It worked well on my DM6 and I could get it up on the Mach1 but it was not fun to do so. I just worry about the oil in the scopes and think back to that amazing color correction. Perhaps a FSQ-106 will take care of the problem. Or a nice G&G FC60 with the 76 conversion....,0
"I hear Takahashi are making a new OTA with an evolutionary (old dinosaur) design based on the FOA-60 ""Finnish Old Age -60th birthday"" exclusively for Matt.....the new OFA-60 ""Old Fart Apochromat - 60"".",0
Thanks for dropping it around today Matt. Might cut it up into T-Bone and Porterhouse.Look where the visual back is - kinda appropriate for this scope. Phil did say he was searching for black holes,6
"Here is ""Teaser"".. Decided I preferred the RARE 114mm rings to the clamshell so that is what is on there now.. Did some terrestrial checks, and so far, so GOOOOOOOOOOOOOOOOOOOOOOOOOD..",6
Woah! Wasn't aware of these rings... - I need them!.,1
"One of my favourite Asian dealers had them, still in the cardboard packaging with straps... brand new, and as far as I can tell, have not been made for 20 years.. Oddly he thought they were white and 115mm...nope, Tak green and 114 mm. Tak green felt...the works! Good luck finding a pair",0
"Chris,. Fess up. How many scopes currently in the collection?. I did see a couple of Astrotreff for sale - what, that brings you down to 38 refractors or so?.",0
"In a moment of Madness I have had a Mutant ""Tak"" scope spring up recently next to my TOA150. Don't worry though I still have a case of Takitis.......",10
only talking about the rings Seems you've eyes everywhere Nick... You're scary,0
"I had already forgotten how long the Star-12ED is until you just reminded me.The TSA-102 suits me MUCH more, since I am a porta-loo...errr-portable setup kinda observer/imager..",0
"Evading the question, you are. Confess, to the number of refractors you have!.",0
Me too!!!!!.,0
"Yeah, y'all need them! Your very lives are dependent on procuring those rings!.",3
Avoid going mad means avoid start counting,0
Hmmmm...highest bidder..... Shall we begin?,0
Send you the orig. clamp for them....,0
